sku,product_name,product_url,price,oem_no,fitment_raw,description,uom,finish,manufacturer,origin,catalog_pages,replacement_items,tech_note,extra_attributes,source,error
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
16-0954,Multi Shock Tool,https://www2.vtwinmfg.com/shock-tool-set.html,$14.29,94448-82A,FXD 1991-2017 | FLST 1989-2017 | XL 1979-UP | FX 1979-1984 | FLT 1979-UP | FXR 1982-1994 | FXST 1989-2017,Multi shock tool.,1 - EA,,Motorshop,Imported,58,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
16-0649,Final Drive Tool Big Twin Type,https://www2.vtwinmfg.com/final-drive-tool-big-twin-type.html,$59.64,41184,FXD 1991-2017 | FXST 1984-2017 | FLT 1980-2017 | FXR 1982-1984 | FLST 1986-2017,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for Big Twin,1 - EA,,Motorshop,Imported,231,,,,product_page,
20-0156,Black Rear Belt Pulley 70 Tooth,https://www2.vtwinmfg.com/black-rear-belt-pulley-70-tooth.html,$422.27,,FXST 1986-1999 | FLST 1986-1999,"Black 70 tooth pulley accepts 1-1/2"" wide belts, indexing nut, seal and seal spacer as required. Use with a 4-speed transmission.",1 - EA,,York,Imported,233,,,"{""Measurements"": ""Inner Diameter: 1.9740\""""}",product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
20-3999,"1-1/8"" Carlisle Panther Rear Belt 125 Tooth",https://www2.vtwinmfg.com/1-125-carlisle-panther-rear-belt-125-tooth.html,$204.52,,Custom application with a ratio change,"Carlisle Panther 1-1/8"" rear belt is 125 tooth.",1 - EA,,Belt Drive LTD.,USA,902,,,"{""Size"": ""125 tooth""}",product_page,
16-1765,Belt Tensioner Gauge,https://www2.vtwinmfg.com/belt-tensioner-gauge.html,$38.18,40006-85,FXD 1991-2017 | FXR 1984-1994 | FLT 1986-UP | FXST 1986-2017 | FLST 1986-2017,Belt tension gauge designed to aid in properly adjusting belt tension on models with secondary drive belt.,1 - EA,,Motorshop,Imported,64,,,,product_page,
20-0926,BDL Front Pulley Outer Belt Guide,https://www2.vtwinmfg.com/bdl-front-pulley-outer-belt-guide.html,$32.40,,Replacement application for BDL belt drive,BDL front pulley outer belt guide for belt drive.,1 - EA,,Belt Drive LTD.,USA,229,,,,product_page,
20-0929,BDL Belt Drive Round Dog Set,https://www2.vtwinmfg.com/bdl-belt-drive-round-dog-set-1.html,$68.89,,Replacement application for 4-speed BDL belt drive,BDL belt drive rear pulley round dog set for 4-speed models.,12 - SET,,Belt Drive LTD.,USA,229,,,"{""Size"": ""All Other""}",product_page,
20-0926,BDL Front Pulley Outer Belt Guide,https://www2.vtwinmfg.com/bdl-front-pulley-outer-belt-guide.html,$32.40,,Replacement application for BDL belt drive,BDL front pulley outer belt guide for belt drive.,1 - EA,,Belt Drive LTD.,USA,229,,,,product_page,
20-0929,BDL Belt Drive Round Dog Set,https://www2.vtwinmfg.com/bdl-belt-drive-round-dog-set-1.html,$68.89,,Replacement application for 4-speed BDL belt drive,BDL belt drive rear pulley round dog set for 4-speed models.,12 - SET,,Belt Drive LTD.,USA,229,,,"{""Size"": ""All Other""}",product_page,
16-0954,Multi Shock Tool,https://www2.vtwinmfg.com/shock-tool-set.html,$14.29,94448-82A,FXD 1991-2017 | FLST 1989-2017 | XL 1979-UP | FX 1979-1984 | FLT 1979-UP | FXR 1982-1994 | FXST 1989-2017,Multi shock tool.,1 - EA,,Motorshop,Imported,58,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
20-0314,Rear Belt and Pulley Kit Alloy,https://www2.vtwinmfg.com/rear-belt-and-pulley-kit-alloy.html,$635.17,,FXST 1986-1993 | FLST 1986-1993,"Kit includes transmission pulley with lock nut, rear pulley, and 1-1/2"" Carlisle Panther Belt.",1 - KIT,,York,USA,231,20-0447 - Alloy Front Pulley 32 Tooth 20-0215 - Pulley Indexing Flange Nut 37-8671 - Pulley Bolt Set,,,product_page,
16-0115,Clutch Hub Puller Tool with Swivel,https://www2.vtwinmfg.com/clutch-hub-puller-tool-with-swivel.html,$35.88,,FL 1941-1984 | FX 1971-1984,Clutch hub puller tool with swivel which fits over the clutch pushrod so there is no need to remove the kick cover *NOTE: Bar handle not included.,1 - EA,,Motorshop,Imported,1307,,Swivel style fits over clutch pushrod on 1970-1985 Big Twin so there is no need to remove the kick cover.,,product_page,
16-0681,Jims Primary Locking Bar Tool,https://www2.vtwinmfg.com/jims-primary-locking-bar-tool-1.html,$53.29,2317,FLT 1979-UP | FXR 1982-1994,"Jims primary locking bar tool is used to lock the primary for service work on FXR, FLT and FLHT models.",1 - EA,,Jims,USA,1306,,,,product_page,
16-0650,Primary Drive Lock Tool with Step,https://www2.vtwinmfg.com/primary-drive-lock-tool-with-step.html,$22.57,41214,All models,Primary drive lock tool with step is used as a wedge type device to hold the primary drive gear while the proper torque is applied. Tool is constructed of nylon.,1 - EA,,Motorshop,Imported,1306,,,,product_page,
16-0954,Multi Shock Tool,https://www2.vtwinmfg.com/shock-tool-set.html,$14.29,94448-82A,FXD 1991-2017 | FLST 1989-2017 | XL 1979-UP | FX 1979-1984 | FLT 1979-UP | FXR 1982-1994 | FXST 1989-2017,Multi shock tool.,1 - EA,,Motorshop,Imported,58,,,,product_page,
7816-1,Acorn Engine Sprocket Nut,https://www2.vtwinmfg.com/acorn-engine-sprocket-nut.html,$20.21,,Custom application for splined sprocket shaft,Acorn engine sprocket nut,1 - EA,,Colony,USA,230,,,,product_page,
7816-1,Acorn Engine Sprocket Nut,https://www2.vtwinmfg.com/acorn-engine-sprocket-nut.html,$20.21,,Custom application for splined sprocket shaft,Acorn engine sprocket nut,1 - EA,,Colony,USA,230,,,,product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
16-0954,Multi Shock Tool,https://www2.vtwinmfg.com/shock-tool-set.html,$14.29,94448-82A,FXD 1991-2017 | FLST 1989-2017 | XL 1979-UP | FX 1979-1984 | FLT 1979-UP | FXR 1982-1994 | FXST 1989-2017,Multi shock tool.,1 - EA,,Motorshop,Imported,58,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
16-0649,Final Drive Tool Big Twin Type,https://www2.vtwinmfg.com/final-drive-tool-big-twin-type.html,$59.64,41184,FXD 1991-2017 | FXST 1984-2017 | FLT 1980-2017 | FXR 1982-1984 | FLST 1986-2017,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for Big Twin,1 - EA,,Motorshop,Imported,231,,,,product_page,
27-0848,Chrome Belt Guard and Pulley Cover Kit,https://www2.vtwinmfg.com/chrome-belt-guard-and-pulley-cover-kit-3.html,$186.67,60402-04,XL 2004-UP,"Kit includes cover for 68 tooth pulley and upper and lower belt guards and hardware for 5-speed models. *Note: UPS may consider this part as packaged ""oversize"" for shipment, as compared to the actual weight, which will result in higher shipping costs.",1 - KIT,,V-Twin,Imported,903,42-0934 - Chrome Rear Pulley Cover 68 Tooth 27-1745 - Chrome Rear Belt Guard Upper 20-0784 - Chrome Lower Belt Guard 2054-10T - Rear Pulley Bolt and Washer Kit Allen Style,Partially remove wheel to put pulley cover on.,,product_page,
16-0954,Multi Shock Tool,https://www2.vtwinmfg.com/shock-tool-set.html,$14.29,94448-82A,FXD 1991-2017 | FLST 1989-2017 | XL 1979-UP | FX 1979-1984 | FLT 1979-UP | FXR 1982-1994 | FXST 1989-2017,Multi shock tool.,1 - EA,,Motorshop,Imported,58,,,,product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
7816-1,Acorn Engine Sprocket Nut,https://www2.vtwinmfg.com/acorn-engine-sprocket-nut.html,$20.21,,Custom application for splined sprocket shaft,Acorn engine sprocket nut,1 - EA,,Colony,USA,230,,,,product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
20-0621,BDL Belt Drive Kit 8mm,https://www2.vtwinmfg.com/bdl-belt-drive-kit-8mm-11.html,$600.50,,FX 1971-1984 | FL 1955-1984,"Kit includes a 3"" belt, front and rear pulley, and a big fix bearing kit. For use on kick start models with an open primary. Can be used with stock type clutch or BDL competitor clutch.",1 - KIT,,Belt Drive LTD.,USA,574,,,"{""Size"": ""8 mm""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
16-0115,Clutch Hub Puller Tool with Swivel,https://www2.vtwinmfg.com/clutch-hub-puller-tool-with-swivel.html,$35.88,,FL 1941-1984 | FX 1971-1984,Clutch hub puller tool with swivel which fits over the clutch pushrod so there is no need to remove the kick cover *NOTE: Bar handle not included.,1 - EA,,Motorshop,Imported,1307,,Swivel style fits over clutch pushrod on 1970-1985 Big Twin so there is no need to remove the kick cover.,,product_page,
16-0681,Jims Primary Locking Bar Tool,https://www2.vtwinmfg.com/jims-primary-locking-bar-tool-1.html,$53.29,2317,FLT 1979-UP | FXR 1982-1994,"Jims primary locking bar tool is used to lock the primary for service work on FXR, FLT and FLHT models.",1 - EA,,Jims,USA,1306,,,,product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
7816-1,Acorn Engine Sprocket Nut,https://www2.vtwinmfg.com/acorn-engine-sprocket-nut.html,$20.21,,Custom application for splined sprocket shaft,Acorn engine sprocket nut,1 - EA,,Colony,USA,230,,,,product_page,
7816-1,Acorn Engine Sprocket Nut,https://www2.vtwinmfg.com/acorn-engine-sprocket-nut.html,$20.21,,Custom application for splined sprocket shaft,Acorn engine sprocket nut,1 - EA,,Colony,USA,230,,,,product_page,
37-0890,Pike Engine Sprocket Nut,https://www2.vtwinmfg.com/pike-engine-sprocket-nut.html,$12.47,,Custom application for sprocket shaft,Pike engine sprocket nut.,1 - EA,,V-Twin,Imported,230,,,"{""Measurements"": ""Height: 3-1/8\""""}",product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
20-0381,27 Tooth Front Pulley,https://www2.vtwinmfg.com/27-tooth-front-pulley.html,$85.72,40288-95,"XL 1991-2003 883, 883C, 883 HUG, 883R",Final drive steel 27 tooth front pulley. *NOTE: Must order nut and lock kit separately.,1 - EA,,York,Imported,902,,Suggested to use with #20-0308 Front Belt Drive Lock Plate  and Nut Kit.,,product_page,
16-1765,Belt Tensioner Gauge,https://www2.vtwinmfg.com/belt-tensioner-gauge.html,$38.18,40006-85,FXD 1991-2017 | FXR 1984-1994 | FLT 1986-UP | FXST 1986-2017 | FLST 1986-2017,Belt tension gauge designed to aid in properly adjusting belt tension on models with secondary drive belt.,1 - EA,,Motorshop,Imported,64,,,,product_page,
20-0308,Front Belt Drive Lock Plate and Nut Kit,https://www2.vtwinmfg.com/front-belt-drive-lock-plate-and-nut-kit.html,$23.06,,FLST 1993-2006 | FLT 1993-2006 | FXST 1993-2006 | FXD 1991-2005 | XL 1991-UP,"Kit includes 2 allen screws sprocket nut, and lock plate.",1 - KIT,,York,Imported,231,17-0934 - Front Pulley Lock Plate 12-0579 - Front Pulley Belt Nut 37-0429 - Front Belt Pulley Screw Set,Suggested to use with #20-0512 and #20-0648,,product_page,
16-0954,Multi Shock Tool,https://www2.vtwinmfg.com/shock-tool-set.html,$14.29,94448-82A,FXD 1991-2017 | FLST 1989-2017 | XL 1979-UP | FX 1979-1984 | FLT 1979-UP | FXR 1982-1994 | FXST 1989-2017,Multi shock tool.,1 - EA,,Motorshop,Imported,58,,,,product_page,
16-0649,Final Drive Tool Big Twin Type,https://www2.vtwinmfg.com/final-drive-tool-big-twin-type.html,$59.64,41184,FXD 1991-2017 | FXST 1984-2017 | FLT 1980-2017 | FXR 1982-1984 | FLST 1986-2017,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for Big Twin,1 - EA,,Motorshop,Imported,231,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
16-1765,Belt Tensioner Gauge,https://www2.vtwinmfg.com/belt-tensioner-gauge.html,$38.18,40006-85,FXD 1991-2017 | FXR 1984-1994 | FLT 1986-UP | FXST 1986-2017 | FLST 1986-2017,Belt tension gauge designed to aid in properly adjusting belt tension on models with secondary drive belt.,1 - EA,,Motorshop,Imported,64,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
16-1765,Belt Tensioner Gauge,https://www2.vtwinmfg.com/belt-tensioner-gauge.html,$38.18,40006-85,FXD 1991-2017 | FXR 1984-1994 | FLT 1986-UP | FXST 1986-2017 | FLST 1986-2017,Belt tension gauge designed to aid in properly adjusting belt tension on models with secondary drive belt.,1 - EA,,Motorshop,Imported,64,,,,product_page,
16-1765,Belt Tensioner Gauge,https://www2.vtwinmfg.com/belt-tensioner-gauge.html,$38.18,40006-85,FXD 1991-2017 | FXR 1984-1994 | FLT 1986-UP | FXST 1986-2017 | FLST 1986-2017,Belt tension gauge designed to aid in properly adjusting belt tension on models with secondary drive belt.,1 - EA,,Motorshop,Imported,64,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
16-0649,Final Drive Tool Big Twin Type,https://www2.vtwinmfg.com/final-drive-tool-big-twin-type.html,$59.64,41184,FXD 1991-2017 | FXST 1984-2017 | FLT 1980-2017 | FXR 1982-1984 | FLST 1986-2017,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for Big Twin,1 - EA,,Motorshop,Imported,231,,,,product_page,
16-0649,Final Drive Tool Big Twin Type,https://www2.vtwinmfg.com/final-drive-tool-big-twin-type.html,$59.64,41184,FXD 1991-2017 | FXST 1984-2017 | FLT 1980-2017 | FXR 1982-1984 | FLST 1986-2017,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for Big Twin,1 - EA,,Motorshop,Imported,231,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
16-0649,Final Drive Tool Big Twin Type,https://www2.vtwinmfg.com/final-drive-tool-big-twin-type.html,$59.64,41184,FXD 1991-2017 | FXST 1984-2017 | FLT 1980-2017 | FXR 1982-1984 | FLST 1986-2017,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for Big Twin,1 - EA,,Motorshop,Imported,231,,,,product_page,
16-0649,Final Drive Tool Big Twin Type,https://www2.vtwinmfg.com/final-drive-tool-big-twin-type.html,$59.64,41184,FXD 1991-2017 | FXST 1984-2017 | FLT 1980-2017 | FXR 1982-1984 | FLST 1986-2017,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for Big Twin,1 - EA,,Motorshop,Imported,231,,,,product_page,
16-1765,Belt Tensioner Gauge,https://www2.vtwinmfg.com/belt-tensioner-gauge.html,$38.18,40006-85,FXD 1991-2017 | FXR 1984-1994 | FLT 1986-UP | FXST 1986-2017 | FLST 1986-2017,Belt tension gauge designed to aid in properly adjusting belt tension on models with secondary drive belt.,1 - EA,,Motorshop,Imported,64,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
20-0215,Pulley Indexing Flange Nut,https://www2.vtwinmfg.com/pulley-indexing-flange-nut.html,$33.26,,FLST 1993-2006 | FLT 1993-2006 | FXST 1993-2006 | FXD 1993-2005 | XL 1991-UP | FXR 1993-1994,"V-Twin pulley indexing flange nut with an outer diameter of 3-3/8"" allows drilling and tapping of additional set screw locations. For front pulley applications only.",1 - EA,,York,Imported,231,"37-0049 - Allen Cap Screw Black 1/4""-20 x 3/4""",Suggested to use with #19-0456 Transmission Sprocket Kit.,,product_page,
16-1765,Belt Tensioner Gauge,https://www2.vtwinmfg.com/belt-tensioner-gauge.html,$38.18,40006-85,FXD 1991-2017 | FXR 1984-1994 | FLT 1986-UP | FXST 1986-2017 | FLST 1986-2017,Belt tension gauge designed to aid in properly adjusting belt tension on models with secondary drive belt.,1 - EA,,Motorshop,Imported,64,,,,product_page,
16-1765,Belt Tensioner Gauge,https://www2.vtwinmfg.com/belt-tensioner-gauge.html,$38.18,40006-85,FXD 1991-2017 | FXR 1984-1994 | FLT 1986-UP | FXST 1986-2017 | FLST 1986-2017,Belt tension gauge designed to aid in properly adjusting belt tension on models with secondary drive belt.,1 - EA,,Motorshop,Imported,64,,,,product_page,
16-0649,Final Drive Tool Big Twin Type,https://www2.vtwinmfg.com/final-drive-tool-big-twin-type.html,$59.64,41184,FXD 1991-2017 | FXST 1984-2017 | FLT 1980-2017 | FXR 1982-1984 | FLST 1986-2017,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for Big Twin,1 - EA,,Motorshop,Imported,231,,,,product_page,
16-0650,Primary Drive Lock Tool with Step,https://www2.vtwinmfg.com/primary-drive-lock-tool-with-step.html,$22.57,41214,All models,Primary drive lock tool with step is used as a wedge type device to hold the primary drive gear while the proper torque is applied. Tool is constructed of nylon.,1 - EA,,Motorshop,Imported,1306,,,,product_page,
16-1754,Sprocket Shaft Seal Install Tool,https://www2.vtwinmfg.com/sprocket-shaft-seal-install-tool.html,$161.66,,FXD 1991-1998 | FXST 1984-1998 | FX 1971-1984 | FL 1970-1984 | FLST 1986-1998 | FXR 1982-1994 | FLT 1979-1998,Sprocket shaft seal and lock installers for Big Twins. Use with a bearing tool to help install seal.,1 - EA,,Jims,USA,1294,,Order #16-0140 or #16-1836 bearing tool,,product_page,
20-0793,Rear Drive Pulley 68 Tooth Alloy,https://www2.vtwinmfg.com/rear-drive-pulley-68-tooth-alloy.html,$475.93,40354-07,XL 2007-UP,"Rear drive pulley is 68 tooth and features an alloy finish with a 5-spoke design. Pulley is for use with a 1"" belt.",1 - EA,,V-Twin,Imported,902,,,"{""Measurements"": ""Center Hole I.D: 2.25\""""}",product_page,
16-0681,Jims Primary Locking Bar Tool,https://www2.vtwinmfg.com/jims-primary-locking-bar-tool-1.html,$53.29,2317,FLT 1979-UP | FXR 1982-1994,"Jims primary locking bar tool is used to lock the primary for service work on FXR, FLT and FLHT models.",1 - EA,,Jims,USA,1306,,,,product_page,
16-0650,Primary Drive Lock Tool with Step,https://www2.vtwinmfg.com/primary-drive-lock-tool-with-step.html,$22.57,41214,All models,Primary drive lock tool with step is used as a wedge type device to hold the primary drive gear while the proper torque is applied. Tool is constructed of nylon.,1 - EA,,Motorshop,Imported,1306,,,,product_page,
16-1514,Clutch Compression Tool,https://www2.vtwinmfg.com/clutch-compression-tool.html,$75.85,,FLT 1990-UP | FXD 1991-2017 | XL 1991-UP | FXST 1990-2017 | FXR 1990-1994 | FLST 1990-2017,Clutch compression tool has adapter included,1 - EA,,Motorshop,Imported,943,,,,product_page,
16-0650,Primary Drive Lock Tool with Step,https://www2.vtwinmfg.com/primary-drive-lock-tool-with-step.html,$22.57,41214,All models,Primary drive lock tool with step is used as a wedge type device to hold the primary drive gear while the proper torque is applied. Tool is constructed of nylon.,1 - EA,,Motorshop,Imported,1306,,,,product_page,
16-0680,Jims Primary Locking Bar Tool,https://www2.vtwinmfg.com/jims-primary-locking-bar-tool.html,$53.29,,FL 1941-1984 | FXST 1984-2006 | FX 1971-1984,"Jims primary locking bar tool uses to lock the primary for service work on FXD, FL and FXST models.",1 - EA,,Jims,USA,1306,,,,product_page,
16-0588,Final Drive Tool XL Type,https://www2.vtwinmfg.com/final-drive-tool-xl-type.html,$73.72,,XL 1991-UP,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for XL,1 - EA,,Motorshop,Imported,902,,,,product_page,
16-0649,Final Drive Tool Big Twin Type,https://www2.vtwinmfg.com/final-drive-tool-big-twin-type.html,$59.64,41184,FXD 1991-2017 | FXST 1984-2017 | FLT 1980-2017 | FXR 1982-1984 | FLST 1986-2017,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for Big Twin,1 - EA,,Motorshop,Imported,231,,,,product_page,
16-0649,Final Drive Tool Big Twin Type,https://www2.vtwinmfg.com/final-drive-tool-big-twin-type.html,$59.64,41184,FXD 1991-2017 | FXST 1984-2017 | FLT 1980-2017 | FXR 1982-1984 | FLST 1986-2017,The final drive tool fits the final drive pulley so that the nut can be properly set to torque specifications for Big Twin,1 - EA,,Motorshop,Imported,231,,,,product_page,
